location,ds,yhat,yhat_lower,yhat_upper
Germany,2023-11-19,1538.1344944757661,-18808.454158287856,22844.617175837142
Germany,2023-11-20,1878.6964620505964,-18252.973782307665,21309.01466849454
Germany,2023-11-21,2241.6121466870936,-18313.200078271744,24518.064489687455
Germany,2023-11-22,2605.873428519996,-18391.521280072513,24049.490284736024
Germany,2023-11-23,2970.726399154821,-19636.49991839918,23403.88074734964
Germany,2023-11-24,3332.041874088587,-18417.326019371798,23129.170474222024
Germany,2023-11-25,3703.97960411194,-17538.020289788237,23523.218041850694
Germany,2023-11-26,4088.2475116048845,-15493.090007727651,24089.479820804157
Germany,2023-11-27,4411.433620655065,-15723.110020979302,25343.079453103397
Germany,2023-11-28,4707.901064690639,-15001.927566296241,24993.964525944157
Germany,2023-11-29,4957.785748184952,-15583.60626738667,27632.624113742782
Germany,2023-11-30,5162.256543248343,-16461.075859964654,24862.93061238027
Germany,2023-12-01,5319.836226835192,-16694.612336402875,26493.641867719973
Germany,2023-12-02,5448.003177219355,-14851.74425327113,26873.077394090113
Germany,2023-12-03,5552.376620917783,-14368.821940990134,26616.948524963515
Germany,2023-12-04,5563.9648061504,-15040.490568172288,27232.082326198797
Germany,2023-12-05,5521.9683978196545,-14647.476349704291,24908.74216361063
Germany,2023-12-06,5411.680743064122,-15179.193146391599,25255.812383619803
Germany,2023-12-07,5239.647074550218,-15352.823538364666,27103.9129814781
Germany,2023-12-08,5009.88310674739,-14996.400636758483,26460.043579188943
Germany,2023-12-09,4745.375303452637,-17665.56212898409,26176.680421663037
Germany,2023-12-10,4457.1678240223855,-16828.51948948953,25213.96427552739
Germany,2023-12-11,4081.5176435443104,-16129.26402475773,23864.750695346687
Germany,2023-12-12,3662.6121126786675,-17254.441932013262,25090.342674249623
Germany,2023-12-13,3190.392379816991,-16799.964789646303,24213.249816358733
Germany,2023-12-14,2675.6462751542826,-18747.640159107432,22202.49093805954
Germany,2023-12-15,2126.172364595655,-17650.320203645144,22574.40370317672
Germany,2023-12-16,1568.2383929471666,-20173.270805756576,23403.95231023514
Germany,2023-12-17,1015.6397292913972,-20430.330137955014,20184.49287720696
Germany,2023-12-18,406.8395638696281,-21833.87577165341,20923.957751389014
Germany,2023-12-19,-212.31498192109717,-22076.441696690883,21079.438229321036
Germany,2023-12-20,-850.7578692893578,-21970.87704191096,20024.885373752626
Germany,2023-12-21,-1497.0874829816682,-23015.57337680245,19840.064399625488
Germany,2023-12-22,-2143.367716412026,-23753.30799316686,18395.01339719447
Germany,2023-12-23,-2763.6249982285494,-24376.339033989356,18729.69520763301
Germany,2023-12-24,-3344.7373172205753,-25648.13639166465,17809.013455123633
Germany,2023-12-25,-3949.2353732419497,-26665.732387598586,16436.196508027395
Germany,2023-12-26,-4532.523724507081,-25404.50137681186,14988.3030414423
Germany,2023-12-27,-5104.9810979980675,-27613.416578439785,15260.858909734334
Germany,2023-12-28,-5656.779233381542,-25798.192062171795,14443.002467894767
Germany,2023-12-29,-6181.621819177559,-26146.78207800696,14570.475916448182
Germany,2023-12-30,-6655.183772050417,-27483.70880840196,14690.488976688446
Germany,2023-12-31,-7065.948820606494,-27671.8619191439,14318.550274302925
Germany,2024-01-01,-7477.967218643167,-27513.682957017103,13062.028629319595
Germany,2024-01-02,-7848.042895582924,-29030.422371885434,12855.471392501842
Germany,2024-01-03,-8187.810341606155,-27885.967910449235,11141.930356300403
Germany,2024-01-04,-8488.541383947439,-28997.434245075325,9281.669949123498
Germany,2024-01-05,-8744.8838250912,-30437.6300218396,11907.037819517218
Germany,2024-01-06,-8933.312212858189,-31219.37381583863,11700.380328157346
Germany,2024-01-07,-9042.988322059064,-30444.356897502792,11527.8942917268
Germany,2024-01-08,-9138.55239389838,-29902.26025437734,11641.836329832966
Germany,2024-01-09,-9177.353280110108,-29178.519523079503,12088.682343744507
Germany,2024-01-10,-9171.576273682736,-29933.12081759456,11963.427843417483
Germany,2024-01-11,-9113.106949704623,-31151.72949364967,10926.56749771662
Germany,2024-01-12,-8997.330885006744,-29240.674122052293,12625.723929643951
Germany,2024-01-13,-8801.647212594657,-28668.877985135943,12045.363744319435
Germany,2024-01-14,-8516.391129486054,-29378.47883695565,12860.467393311448
Germany,2024-01-15,-8207.683867029498,-29596.71704509762,10568.301057838375
Germany,2024-01-16,-7834.715732695287,-28721.73296767402,11046.378024247866
Germany,2024-01-17,-7411.918543863761,-27757.721222903052,13663.415054241237
Germany,2024-01-18,-6933.863469790853,-28647.920241383104,14468.92260739762
Germany,2024-01-19,-6399.082072631604,-26957.409418663126,14139.526415856526
Germany,2024-01-20,-5788.586726235695,-26973.07316929265,14439.823340436926
Germany,2024-01-21,-5096.784119318754,-26174.726513221707,14697.870195718066
Germany,2024-01-22,-4394.2993614625175,-25990.872418983097,15810.690787600552
Germany,2024-01-23,-3645.215777942021,-24349.25080783422,18221.30714419164
Germany,2024-01-24,-2869.186692435526,-22939.403134760207,15864.320024679619
Germany,2024-01-25,-2066.25571517603,-22082.324853417907,18937.295650028776
Germany,2024-01-26,-1240.584358508916,-21974.501463087192,19351.16229014611
Germany,2024-01-27,-378.86471172157553,-20715.485105774307,20536.245605001015
Germany,2024-01-28,518.8870656305947,-20494.077297869655,19705.0139498549
Germany,2024-01-29,1376.6363985694409,-19284.263361777663,22187.98630628863
Germany,2024-01-30,2225.227088113517,-18500.925474639018,23921.784665094874
Germany,2024-01-31,3040.4096682066365,-17369.79613094156,23752.36181570311
Germany,2024-02-01,3818.1612684918364,-18221.736272280014,23388.577692148476
Germany,2024-02-02,4551.094434933209,-16082.113718956567,26689.814596213422
Germany,2024-02-03,5250.173360514004,-16147.745995755455,26319.033153263415
Germany,2024-02-04,5914.037960767118,-16174.189852854774,28204.52497729649
Germany,2024-02-05,6466.412067365241,-13405.16678593679,27314.49824640382
Germany,2024-02-06,6939.08425046795,-14763.143092523113,28531.847294367297
Germany,2024-02-07,7309.998537533724,-14249.06517084541,26810.060576423504
Germany,2024-02-08,7578.612219783831,-14121.656224840279,27858.87175157918
Germany,2024-02-09,7742.315948957275,-13413.855238885055,28075.50430416604
Germany,2024-02-10,7818.132904433608,-12116.075873009144,28611.044612788948
Germany,2024-02-11,7811.996435006727,-13177.608302101093,28882.251791375824
Germany,2024-02-12,7656.08210980096,-13292.897452833184,26187.289865795767
Germany,2024-02-13,7391.683075022831,-12952.562021074209,27995.394537512726
Germany,2024-02-14,7007.167110872352,-13604.364455184883,27776.354494118845
Germany,2024-02-15,6513.174443496073,-14422.056552242966,26075.73373943539
Germany,2024-02-16,5918.854093415958,-16167.33537345352,26772.752235657816
Germany,2024-02-17,5253.358792954653,-15873.556878369938,26212.468683284707
Germany,2024-02-18,4534.901743581806,-14887.980383861372,24989.36386530898
Germany,2024-02-19,3707.8555512411403,-17352.48526839595,24798.96259969959
Germany,2024-02-20,2825.3870846664304,-19128.89302000979,23500.353131635067
Germany,2024-02-21,1887.1718370098201,-17771.633755238396,22626.12292525403
Germany,2024-02-22,914.3522522189362,-20103.453268753798,22845.80212963326
Germany,2024-02-23,-74.45670198411841,-21508.975645548835,21145.633578076642
Germany,2024-02-24,-1041.8892193164818,-22428.575367811,20671.760115670015
Germany,2024-02-25,-1962.9690367018788,-24038.527533149532,19386.68445386119
Germany,2024-02-26,-2888.1831886157106,-23832.799903393105,16048.736761189048
Germany,2024-02-27,-3760.990836654992,-25633.484591338805,18058.466079992035
Germany,2024-02-28,-4580.2195956978,-26806.381879448014,17088.353854718083
Germany,2024-02-29,-5325.181560799986,-26422.920669087653,15496.152302062588
Germany,2024-03-01,-5979.703177940393,-28277.49970515987,16067.254804472848
Germany,2024-03-02,-6510.841726835327,-26989.510351646364,13186.184437581238
Germany,2024-03-03,-6899.979015885925,-27573.94564572456,14411.277121118832
Germany,2024-03-04,-7205.807064373971,-27259.81848004707,14228.581635285278
Germany,2024-03-05,-7381.7085279468465,-28593.085423252036,13810.973517143259
Germany,2024-03-06,-7437.986290206431,-27653.045637167248,13045.114062553765
Germany,2024-03-07,-7366.777344671115,-28179.073600256095,13913.795701372213
Germany,2024-03-08,-7165.8488967733165,-28229.765646081596,13881.208516258268
Germany,2024-03-09,-6817.054032601758,-26842.34173179117,12758.75652342883
Germany,2024-03-10,-6317.142830290374,-27099.17295866193,13848.14714413954
Germany,2024-03-11,-5740.449549073668,-27202.056763597564,15741.886924317008
Germany,2024-03-12,-5055.964966932596,-24733.66204550311,15003.700308791782
Germany,2024-03-13,-4289.254917466416,-25474.33100712418,16694.123275960323
Germany,2024-03-14,-3447.0669395696664,-23351.153403511056,17548.03179161991
Germany,2024-03-15,-2540.829762633901,-23938.313073035766,17170.17915678609
Germany,2024-03-16,-1564.8296112885296,-21412.144668882072,19597.898026608655
Germany,2024-03-17,-526.7655289645279,-21094.300393859634,20772.726281913063
Germany,2024-03-18,489.7897871406459,-19951.01966985635,20653.690839516705
Germany,2024-03-19,1508.509320287416,-19163.27465509888,22924.124353218143
Germany,2024-03-20,2498.54567668865,-21158.60255424533,22247.723565139684
Germany,2024-03-21,3450.0340643322193,-16878.14973923899,24286.128294643353
Germany,2024-03-22,4350.656872476642,-18612.932038504696,25225.561380061892
Germany,2024-03-23,5207.484172609828,-13289.044029356815,25572.956461436446
Germany,2024-03-24,6016.387311952178,-15348.107292242648,25403.71920880685
Germany,2024-03-25,6699.499566320448,-13702.487707926006,26415.453245168294
Germany,2024-03-26,7288.2110778618135,-13927.543007494729,26591.081145665798
Germany,2024-03-27,7761.235118566885,-14408.51261576251,26907.82439979664
Germany,2024-03-28,8119.903711349161,-11762.082866457971,29110.949986616895
Germany,2024-03-29,8364.489699878364,-10819.727035615824,29621.094691406888
Germany,2024-03-30,8515.774936043901,-12113.09270858035,28576.31064397094
Germany,2024-03-31,8584.167803733864,-11506.44719379669,29268.738104671156
Germany,2024-04-01,8506.850653393525,-11748.763906161155,29905.29788057036
Germany,2024-04-02,8330.451387262394,-11661.945115598828,29892.934655203466
Germany,2024-04-03,8048.783493655474,-12648.328039326037,28252.888021750365
Germany,2024-04-04,7677.81989235876,-13446.827654842078,26495.821808790388
Germany,2024-04-05,7231.7049131223575,-12485.741466270154,28855.09969395356
Germany,2024-04-06,6744.031036959465,-13778.31989224924,28794.90416154478
Germany,2024-04-07,6236.690145538813,-14446.39837431194,28390.78373362451
Germany,2024-04-08,5656.78579129509,-15509.269461953743,25571.524739023796
Germany,2024-04-09,5059.1059378393165,-15638.3577457503,24267.049448997455
Germany,2024-04-10,4443.704827328958,-16294.962620894556,25708.450475062167
Germany,2024-04-11,3830.762741751903,-16602.186953920584,24418.15290248416
Germany,2024-04-12,3236.5303519556583,-16817.151134859778,24556.110425851497
Germany,2024-04-13,2694.5855689182767,-20118.550352717124,23545.88717568988
Germany,2024-04-14,2224.712811947966,-18664.328736746265,24211.40720090167
Germany,2024-04-15,1769.8902594630945,-18741.77190706544,21926.747327979447
Germany,2024-04-16,1378.8824943364448,-17883.343506275494,21960.24278910623
Germany,2024-04-17,1043.9841245415682,-20571.397685269752,20021.82212336242
Germany,2024-04-18,776.0791086333966,-17771.72024383789,19532.600391738855
Germany,2024-04-19,580.8175815577873,-20125.657203525618,22195.446951950667
Germany,2024-04-20,480.1324563669666,-20779.036769443872,21184.105071198017
Germany,2024-04-21,481.39947544163635,-20702.666525525434,20525.677878050214
Germany,2024-04-22,514.7195858603791,-20437.42361319967,22178.65143489294
Germany,2024-04-23,615.8140724015076,-19453.522230814866,21182.07056891109
Germany,2024-04-24,764.0709317301737,-18796.497089127115,20528.090966486132
Germany,2024-04-25,957.9001722158688,-20054.110386930348,22020.395325160178
Germany,2024-04-26,1191.19301031571,-18626.468434289076,21967.52259370351
Germany,2024-04-27,1475.1007973904216,-19362.12762144807,21316.814142296786
Germany,2024-04-28,1807.4314434719483,-17839.266269810363,22786.131050406224
Germany,2024-04-29,2110.1369779890892,-18478.44281080409,22986.537600546148
Germany,2024-04-30,2412.3782392388252,-17867.317949561802,23662.490731697562
Germany,2024-05-01,2688.7016274398293,-17360.105076135413,24408.593258606856
Germany,2024-05-02,2934.483027748677,-17765.13032981217,24454.06616918353
Germany,2024-05-03,3142.432319881866,-17278.012160024,22948.843942522442
Germany,2024-05-04,3324.3738051782675,-17027.159309252886,25067.672418345686
Germany,2024-05-05,3480.60086750176,-17866.445098162374,23884.560411781298
Germany,2024-05-06,3537.2800864082747,-16264.190578557183,24413.591117550164
Germany,2024-05-07,3529.393351681869,-17583.043901285004,25228.145188056496
Germany,2024-05-08,3438.756377453477,-17357.99076667039,22931.21478662615
Germany,2024-05-09,3269.2729966697507,-17158.840795655302,24160.17392088391
Germany,2024-05-10,3023.2236243152,-18944.323764133387,23834.871791309113
Germany,2024-05-11,2722.8087593408136,-19669.311621708905,23334.620985210568
Germany,2024-05-12,2379.2518057270613,-16794.620459084686,22959.172280627125
Germany,2024-05-13,1929.942668322462,-17870.762579472088,22551.068824810824
Germany,2024-05-14,1421.1170266940549,-20465.471199753636,23866.11140176894
Germany,2024-05-15,845.6159982399117,-19480.627346757374,21612.225899033474
Germany,2024-05-16,217.89168873758842,-18758.93394369403,22322.986564120052
Germany,2024-05-17,-449.9372076198382,-20183.95466577537,20164.737552779457
Germany,2024-05-18,-1126.7535963810749,-22626.853266535538,19644.090139540305
Germany,2024-05-19,-1793.524991544683,-21122.378429668974,19943.997435422916
Germany,2024-05-20,-2506.3159140600146,-24473.78276386754,16789.193387452353
Germany,2024-05-21,-3213.731601712368,-24601.973341641216,17664.711248342617
Germany,2024-05-22,-3919.2460103450003,-24198.739686839097,18119.669333679987
Germany,2024-05-23,-4606.247209615664,-24501.31631994294,14862.463324578828
Germany,2024-05-24,-5261.995543020863,-23969.94695371692,17497.74388267864
Germany,2024-05-25,-5856.268848518508,-25673.258291480113,15092.340012471144
Germany,2024-05-26,-6372.3871307792,-28254.122196544646,14299.886034709141
Germany,2024-05-27,-6870.133463565189,-27387.624274921116,14146.925419017776
Germany,2024-05-28,-7303.076033778415,-27658.598309658664,13006.975102112263
Germany,2024-05-29,-7680.747988703648,-28095.05200420795,12365.395763982136
Germany,2024-05-30,-7993.522457752198,-29934.73422326014,13223.222533074499
Germany,2024-05-31,-8236.382854777814,-28795.762224774426,12824.193203864394
Germany,2024-06-01,-8387.367833197577,-29562.020275370756,11549.28138537932
Germany,2024-06-02,-8438.388565309104,-28056.206899625562,12412.643000110309
Germany,2024-06-03,-8457.940471005262,-29397.254499327006,12809.021215092065
Germany,2024-06-04,-8408.21958262452,-30321.82807216688,13094.321142211835
Germany,2024-06-05,-8307.105277677505,-30409.129851420887,13324.843033776624
Germany,2024-06-06,-8152.85149004914,-28117.336020077695,13815.277053332526
Germany,2024-06-07,-7947.690798320695,-29057.502749260413,14445.536625747054
Germany,2024-06-08,-7676.134507810895,-28275.326947544854,13883.674741518173
Germany,2024-06-09,-7335.669507500614,-28152.081249458744,14187.52284481918
Germany,2024-06-10,-6999.376434361201,-28120.524468505613,14311.683823527503
Germany,2024-06-11,-6632.9809879721915,-26741.424084034054,14753.466880889244
Germany,2024-06-12,-6256.801003904202,-26781.472477337124,14603.14778434399
Germany,2024-06-13,-5870.431486280588,-26975.327806280697,14654.46186294251
Germany,2024-06-14,-5476.3713145782895,-27476.658738507445,13651.48653794189
Germany,2024-06-15,-5058.373317192529,-25900.602927063657,15694.969198979355
Germany,2024-06-16,-4612.216380898897,-25367.631813812077,17241.723980836632
